demand_scenario,demand_multiplier,decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,departed_cumulative,arrived_cumulative,reward,done
low,0.5,48,2148,0,1,33,58.0,8.489,8,0,2,837,810,-58.0,False
low,0.5,48,2149,0,1,32,66.0,7.126,9,0,2,838,812,-66.0,False
low,0.5,48,2150,0,1,33,74.0,6.247,9,0,2,839,812,-74.0,False
low,0.5,48,2151,0,1,30,84.0,5.241,10,0,2,839,815,-84.0,False
low,0.5,48,2152,0,1,31,97.0,5.258,14,0,2,840,815,-97.0,False
low,0.5,48,2153,0,1,29,111.0,5.01,14,0,2,840,817,-111.0,False
low,0.5,48,2154,0,1,29,125.0,5.143,14,0,2,840,817,-125.0,False
low,0.5,48,2155,0,1,29,139.0,5.249,14,0,2,840,817,-139.0,False
low,0.5,48,2156,0,1,29,154.0,5.488,15,0,2,840,817,-154.0,False
low,0.5,48,2157,0,1,29,170.0,5.613,16,0,2,840,817,-170.0,False
low,0.5,48,2158,0,1,29,186.0,5.697,16,0,2,840,817,-186.0,False
low,0.5,48,2159,0,1,29,202.0,5.745,16,0,2,840,817,-202.0,False
low,0.5,48,2160,0,1,28,218.0,5.411,16,0,2,840,818,-218.0,False
low,0.5,48,2161,0,1,28,234.0,5.304,16,0,2,840,818,-234.0,False
low,0.5,49,2162,1,0,34,250.0,4.373,22,1,3,846,818,0.0,False
low,0.5,49,2163,1,0,33,266.0,4.341,16,1,3,846,819,0.0,False
low,0.5,49,2164,1,0,33,283.0,4.577,17,1,3,846,819,0.0,False
low,0.5,49,2165,1,0,33,120.0,5.466,9,2,0,846,819,-120.0,False
low,0.5,49,2166,1,0,33,38.0,6.452,3,2,0,846,819,-38.0,False
low,0.5,49,2167,1,0,33,5.0,7.299,1,2,0,846,819,-5.0,False
low,0.5,49,2168,1,0,33,3.0,8.25,0,2,0,846,819,-3.0,False
low,0.5,49,2169,1,0,33,5.0,9.065,0,2,0,846,819,-5.0,False
