step,decision,vehicle_count,total_waiting_time,mean_speed,total_queue,departed_this_step,arrived_this_step,total_departed,total_arrived,action_j1,J1_phase,action_j2,J2_phase,action_j3,J3_phase,action_j4,J4_phase,action_j5,J5_phase
283,6,178,147.0,7.81919796872448,25,0,0,354,188,1,2,0,0,1,2,0,0,1,2
284,6,179,113.0,8.455207190830189,21,1,0,355,188,1,2,0,0,1,2,0,0,1,2
285,6,180,101.0,8.965750000697698,17,1,0,356,188,1,2,0,0,1,2,0,0,1,2
286,6,180,65.0,9.504159705638985,11,0,0,356,188,1,2,0,0,1,2,0,0,1,2
287,6,180,68.0,9.967149313378219,10,0,0,356,188,1,2,0,0,1,2,0,0,1,2
288,6,180,56.0,10.321007870021404,8,0,0,356,188,1,2,0,0,1,2,0,0,1,2
289,6,186,57.0,9.93939005388195,18,11,5,367,193,1,2,0,0,1,2,0,0,1,2
290,6,187,53.0,10.187217182440474,7,1,0,368,193,1,2,0,0,1,2,0,0,1,2
291,6,187,59.0,10.462064819926722,6,0,0,368,193,1,2,0,0,1,2,0,0,1,2
292,6,187,65.0,10.715284502321598,6,0,0,368,193,1,2,0,0,1,2,0,0,1,2
293,6,188,73.0,10.822143795349364,9,1,0,369,193,1,2,0,0,1,2,0,0,1,2
294,6,187,84.0,11.013744156364934,11,0,1,369,194,1,2,0,0,1,2,0,0,1,2
295,6,188,95.0,11.106355932995076,12,1,0,370,194,1,2,0,0,1,2,0,0,1,2
296,6,188,106.0,11.111511391815391,11,0,0,370,194,1,2,0,0,1,2,0,0,1,2
297,6,189,118.0,11.148075202243735,13,1,0,371,194,1,2,0,0,1,2,0,0,1,2
298,6,189,130.0,11.150417278542252,12,0,0,371,194,1,2,0,0,1,2,0,0,1,2
299,6,189,142.0,11.153897723449377,12,0,0,371,194,1,2,0,0,1,2,0,0,1,2
300,6,188,154.0,10.947184868863134,13,1,2,372,196,1,2,0,0,1,2,0,0,1,2
301,6,193,166.0,10.113176836682362,23,11,6,383,202,1,2,0,0,1,2,0,0,1,2
302,6,191,179.0,9.885210457692944,13,0,2,383,204,1,2,0,0,1,2,0,0,1,2
303,6,183,194.0,9.511641690878864,15,0,8,383,212,1,2,0,0,1,2,0,0,1,2
304,6,180,213.0,9.239436110015635,19,0,3,383,215,1,2,0,0,1,2,0,0,1,2
305,6,177,237.0,8.850808743932419,26,2,5,385,220,1,2,0,0,1,2,0,0,1,2
306,6,174,264.0,8.608517844654372,27,0,3,385,223,1,2,0,0,1,2,0,0,1,2
307,6,172,295.0,8.373581119561168,31,0,2,385,225,1,2,0,0,1,2,0,0,1,2
308,6,170,332.0,8.125137075230958,37,0,2,385,227,1,2,0,0,1,2,0,0,1,2
309,6,167,371.0,7.593978111543043,41,1,4,386,231,1,2,0,0,1,2,0,0,1,2
310,6,167,416.0,7.3023363093500215,46,1,1,387,232,1,2,0,0,1,2,0,0,1,2
311,6,166,466.0,7.034167117548891,50,0,1,387,233,1,2,0,0,1,2,0,0,1,2
312,6,163,521.0,6.595673954064892,55,0,3,387,236,1,2,0,0,1,2,0,0,1,2
313,6,173,579.0,5.811893520178396,69,11,1,398,237,1,2,0,0,1,2,0,0,1,2
314,6,168,642.0,5.395300957842049,63,0,5,398,242,1,2,0,0,1,2,0,0,1,2
315,6,167,707.0,5.094147064720415,67,1,2,399,244,1,2,0,0,1,2,0,0,1,2
316,6,165,779.0,4.829487327664135,72,0,2,399,246,1,2,0,0,1,2,0,0,1,2
317,7,165,858.0,4.790739367470871,80,1,1,400,247,0,3,1,1,0,3,1,1,0,3
318,7,164,941.0,4.7776013566094235,83,0,1,400,248,0,3,1,1,0,3,1,1,0,3
319,7,161,1028.0,4.696409865066739,87,0,3,400,251,0,3,1,1,0,3,1,1,0,3
320,7,160,589.0,4.870611011637192,71,1,2,401,253,0,0,1,2,0,0,1,2,0,0
321,7,160,414.0,5.27379481907715,52,1,1,402,254,0,0,1,2,0,0,1,2,0,0
322,7,157,356.0,5.636983305790863,47,0,3,402,257,0,0,1,2,0,0,1,2,0,0
323,7,155,298.0,6.158063071980398,40,0,2,402,259,0,0,1,2,0,0,1,2,0,0
324,7,153,240.0,6.732488376963293,33,0,2,402,261,0,0,1,2,0,0,1,2,0,0
325,7,162,185.0,6.7950678282434644,39,11,2,413,263,0,0,1,2,0,0,1,2,0,0
326,7,158,129.0,7.268886256131488,21,1,5,414,268,0,0,1,2,0,0,1,2,0,0
327,7,157,101.0,7.881408206420667,16,0,1,414,269,0,0,1,2,0,0,1,2,0,0
328,7,156,55.0,8.414215521793732,11,0,1,414,270,0,0,1,2,0,0,1,2,0,0
329,7,156,45.0,8.78984102388656,10,1,1,415,271,0,0,1,2,0,0,1,2,0,0
330,7,155,39.0,9.20513047488698,9,0,1,415,272,0,0,1,2,0,0,1,2,0,0
331,7,156,41.0,9.636101384219911,9,1,0,416,272,0,0,1,2,0,0,1,2,0,0
332,7,156,50.0,10.0453958780674,9,0,0,416,272,0,0,1,2,0,0,1,2,0,0
333,7,157,61.0,10.294651046919086,12,1,0,417,272,0,0,1,2,0,0,1,2,0,0
334,7,157,72.0,10.542833307228818,11,0,0,417,272,0,0,1,2,0,0,1,2,0,0
335,7,157,83.0,10.727888923635895,11,0,0,417,272,0,0,1,2,0,0,1,2,0,0
336,7,158,94.0,10.777771091487184,12,1,0,418,272,0,0,1,2,0,0,1,2,0,0
337,7,169,106.0,10.093261498113229,23,11,0,429,272,0,0,1,2,0,0,1,2,0,0
338,7,169,118.0,10.188642864551136,12,0,0,429,272,0,0,1,2,0,0,1,2,0,0
339,7,168,131.0,10.138755025076133,13,0,1,429,273,0,0,1,2,0,0,1,2,0,0
340,7,168,145.0,10.174278579309869,14,0,0,429,273,0,0,1,2,0,0,1,2,0,0
341,7,170,162.0,10.152117045065225,19,2,0,431,273,0,0,1,2,0,0,1,2,0,0
342,7,169,180.0,10.264596503161796,18,0,1,431,274,0,0,1,2,0,0,1,2,0,0
343,7,169,199.0,10.39807840405749,19,0,0,431,274,0,0,1,2,0,0,1,2,0,0
344,7,167,219.0,10.467432142360533,20,0,2,431,276,0,0,1,2,0,0,1,2,0,0
345,7,167,239.0,10.31201160438376,21,1,1,432,277,0,0,1,2,0,0,1,2,0,0
346,7,165,259.0,9.990399985145288,21,1,3,433,280,0,0,1,2,0,0,1,2,0,0
347,7,161,280.0,9.649923742840757,21,0,4,433,284,0,0,1,2,0,0,1,2,0,0
348,7,157,305.0,9.156237268661364,25,0,4,433,288,0,0,1,2,0,0,1,2,0,0
349,7,161,334.0,7.946437366371248,40,11,7,444,295,0,0,1,2,0,0,1,2,0,0
350,7,159,365.0,7.617937697113578,31,0,2,444,297,0,0,1,2,0,0,1,2,0,0
351,7,156,399.0,7.175231221334382,35,1,4,445,301,0,0,1,2,0,0,1,2,0,0
352,7,155,441.0,6.900003177287473,42,0,1,445,302,0,0,1,2,0,0,1,2,0,0
353,7,154,485.0,6.4700357184761765,45,1,2,446,304,0,0,1,2,0,0,1,2,0,0
354,7,152,534.0,6.063765396252407,49,0,2,446,306,0,0,1,2,0,0,1,2,0,0
355,7,152,587.0,5.761242407645372,53,0,0,446,306,0,0,1,2,0,0,1,2,0,0
356,7,153,647.0,5.4024368002026195,61,1,0,447,306,0,0,1,2,0,0,1,2,0,0
357,7,154,710.0,5.055793861923734,64,1,0,448,306,0,0,1,2,0,0,1,2,0,0
358,7,154,779.0,4.769042410324826,69,0,0,448,306,0,0,1,2,0,0,1,2,0,0
359,7,154,855.0,4.558218485908772,76,0,0,448,306,0,0,1,2,0,0,1,2,0,0
360,7,154,937.0,4.256652917695036,82,0,0,448,306,0,0,1,2,0,0,1,2,0,0
361,7,164,1018.0,3.664708880588641,93,11,1,459,307,0,0,1,2,0,0,1,2,0,0
362,8,163,1106.0,3.27156947967391,89,1,2,460,309,1,1,0,3,1,1,0,3,1,1
363,8,162,1197.0,3.014481186200679,91,0,1,460,310,1,1,0,3,1,1,0,3,1,1
364,8,162,1295.0,2.974298159542841,98,0,0,460,310,1,1,0,3,1,1,0,3,1,1
365,8,163,852.0,3.2471129224110236,87,1,0,461,310,1,2,0,0,1,2,0,0,1,2
366,8,162,626.0,3.643132800840815,73,0,1,461,311,1,2,0,0,1,2,0,0,1,2
367,8,162,489.0,4.233754397653449,65,1,1,462,312,1,2,0,0,1,2,0,0,1,2
368,8,162,379.0,4.935391696483957,55,0,0,462,312,1,2,0,0,1,2,0,0,1,2
369,8,163,289.0,5.601644014331741,45,1,0,463,312,1,2,0,0,1,2,0,0,1,2
370,8,163,225.0,6.509910059932635,34,0,0,463,312,1,2,0,0,1,2,0,0,1,2
371,8,163,166.0,7.344172000387112,24,0,0,463,312,1,2,0,0,1,2,0,0,1,2
372,8,164,115.0,7.979363000179764,18,1,0,464,312,1,2,0,0,1,2,0,0,1,2
373,8,172,80.0,7.988784654476917,22,11,3,475,315,1,2,0,0,1,2,0,0,1,2
374,8,172,53.0,8.672370400191557,7,0,0,475,315,1,2,0,0,1,2,0,0,1,2
375,8,170,41.0,9.140753552662488,5,0,2,475,317,1,2,0,0,1,2,0,0,1,2
376,8,170,24.0,9.635795298967572,4,0,0,475,317,1,2,0,0,1,2,0,0,1,2
377,8,172,18.0,10.022749566208864,5,2,0,477,317,1,2,0,0,1,2,0,0,1,2
378,8,172,23.0,10.534743247286464,5,0,0,477,317,1,2,0,0,1,2,0,0,1,2
379,8,172,30.0,11.000399619545789,7,0,0,477,317,1,2,0,0,1,2,0,0,1,2
380,8,172,37.0,11.268966135694988,7,0,0,477,317,1,2,0,0,1,2,0,0,1,2
381,8,172,44.0,11.387140109461365,8,1,1,478,318,1,2,0,0,1,2,0,0,1,2
382,8,173,51.0,11.388516566045118,8,1,0,479,318,1,2,0,0,1,2,0,0,1,2
383,8,173,58.0,11.457790339601567,7,0,0,479,318,1,2,0,0,1,2,0,0,1,2
384,8,173,65.0,11.445229622687823,7,0,0,479,318,1,2,0,0,1,2,0,0,1,2
385,8,180,72.0,10.641371321234702,18,11,4,490,322,1,2,0,0,1,2,0,0,1,2
386,8,180,79.0,10.636088038808978,7,0,0,490,322,1,2,0,0,1,2,0,0,1,2
387,8,180,87.0,10.617942703371025,9,1,1,491,323,1,2,0,0,1,2,0,0,1,2
388,8,180,96.0,10.696158398556035,9,0,0,491,323,1,2,0,0,1,2,0,0,1,2
389,8,181,107.0,10.752919265878102,12,1,0,492,323,1,2,0,0,1,2,0,0,1,2
390,8,180,119.0,10.713175945073967,12,0,1,492,324,1,2,0,0,1,2,0,0,1,2
391,8,172,132.0,10.39297228676342,13,0,8,492,332,1,2,0,0,1,2,0,0,1,2
392,8,172,147.0,10.118147520981694,16,1,1,493,333,1,2,0,0,1,2,0,0,1,2
393,8,168,164.0,9.783200521428713,18,1,5,494,338,1,2,0,0,1,2,0,0,1,2
394,8,162,185.0,9.574240526036128,21,0,6,494,344,1,2,0,0,1,2,0,0,1,2
395,8,159,208.0,9.376608432809231,23,0,3,494,347,1,2,0,0,1,2,0,0,1,2
396,8,155,235.0,8.9803046023414,27,0,4,494,351,1,2,0,0,1,2,0,0,1,2
397,8,164,263.0,7.905589399460011,39,11,2,505,353,1,2,0,0,1,2,0,0,1,2
398,8,161,291.0,7.371860584490139,29,1,4,506,357,1,2,0,0,1,2,0,0,1,2
399,8,160,325.0,6.98792497232869,34,0,1,506,358,1,2,0,0,1,2,0,0,1,2
400,8,158,364.0,6.655175897613803,39,0,2,506,360,1,2,0,0,1,2,0,0,1,2
401,8,158,409.0,6.3600423578604595,46,1,1,507,361,1,2,0,0,1,2,0,0,1,2
402,8,155,462.0,6.074545947272908,53,0,3,507,364,1,2,0,0,1,2,0,0,1,2
403,8,155,519.0,5.886720552429028,58,1,1,508,365,1,2,0,0,1,2,0,0,1,2
404,8,152,580.0,5.636137942537102,61,0,3,508,368,1,2,0,0,1,2,0,0,1,2
405,8,152,646.0,5.428391152891291,67,1,1,509,369,1,2,0,0,1,2,0,0,1,2
406,8,149,718.0,5.116254485780257,72,0,3,509,372,1,2,0,0,1,2,0,0,1,2
407,9,149,792.0,4.951073580424122,74,0,0,509,372,0,3,1,1,0,3,1,1,0,3
408,9,149,868.0,4.584117384694624,77,1,1,510,373,0,3,1,1,0,3,1,1,0,3
409,9,158,948.0,4.013863440453938,91,11,2,521,375,0,3,1,1,0,3,1,1,0,3
410,9,156,534.0,4.16757865110635,63,0,2,521,377,0,0,1,2,0,0,1,2,0,0
411,9,156,388.0,4.559781507070134,52,0,0,521,377,0,0,1,2,0,0,1,2,0,0
412,9,152,337.0,4.919737457154126,48,0,4,521,381,0,0,1,2,0,0,1,2,0,0
413,9,154,283.0,5.372986979867079,44,2,0,523,381,0,0,1,2,0,0,1,2,0,0
414,9,151,231.0,5.984404442742434,36,0,3,523,384,0,0,1,2,0,0,1,2,0,0
415,9,149,180.0,6.732711799819155,29,0,2,523,386,0,0,1,2,0,0,1,2,0,0
416,9,149,133.0,7.442680102330999,24,0,0,523,386,0,0,1,2,0,0,1,2,0,0
417,9,150,109.0,7.990091227229952,22,1,0,524,386,0,0,1,2,0,0,1,2,0,0
418,9,151,82.0,8.529611582727986,18,1,0,525,386,0,0,1,2,0,0,1,2,0,0
419,9,151,63.0,8.97558565382317,12,0,0,525,386,0,0,1,2,0,0,1,2,0,0
420,9,151,73.0,9.360175427758493,12,0,0,525,386,0,0,1,2,0,0,1,2,0,0
421,9,161,68.0,9.00190664427835,21,11,1,536,387,0,0,1,2,0,0,1,2,0,0
422,9,161,69.0,9.290234852989418,9,0,0,536,387,0,0,1,2,0,0,1,2,0,0
423,9,162,78.0,9.545001434593269,10,1,0,537,387,0,0,1,2,0,0,1,2,0,0
424,9,162,88.0,9.799455925220785,10,0,0,537,387,0,0,1,2,0,0,1,2,0,0
425,9,162,100.0,10.039672300964803,13,1,1,538,388,0,0,1,2,0,0,1,2,0,0
426,9,162,115.0,10.30715626694137,15,0,0,538,388,0,0,1,2,0,0,1,2,0,0
427,9,161,131.0,10.624207287646144,16,0,1,538,389,0,0,1,2,0,0,1,2,0,0
428,9,162,148.0,10.674667292856466,18,1,0,539,389,0,0,1,2,0,0,1,2,0,0
429,9,163,165.0,10.560695349706316,18,1,0,540,389,0,0,1,2,0,0,1,2,0,0
430,9,163,183.0,10.61442754702018,18,0,0,540,389,0,0,1,2,0,0,1,2,0,0
431,9,162,201.0,10.56241455176184,18,0,1,540,390,0,0,1,2,0,0,1,2,0,0
432,9,162,220.0,10.469078641728172,19,0,0,540,390,0,0,1,2,0,0,1,2,0,0
433,9,173,239.0,9.68207798912471,30,11,0,551,390,0,0,1,2,0,0,1,2,0,0
434,9,174,258.0,9.568706822221028,20,1,0,552,390,0,0,1,2,0,0,1,2,0,0
435,9,174,278.0,9.426184798316184,20,0,0,552,390,0,0,1,2,0,0,1,2,0,0
436,9,168,300.0,9.064833041450836,22,0,6,552,396,0,0,1,2,0,0,1,2,0,0
437,9,166,324.0,8.763293949273992,25,1,3,553,399,0,0,1,2,0,0,1,2,0,0
438,9,161,350.0,8.543076701349174,26,0,5,553,404,0,0,1,2,0,0,1,2,0,0
439,9,156,382.0,8.30754443292639,33,1,6,554,410,0,0,1,2,0,0,1,2,0,0
440,9,154,418.0,8.090784109712727,36,0,2,554,412,0,0,1,2,0,0,1,2,0,0
441,9,153,457.0,7.678872951935323,40,1,2,555,414,0,0,1,2,0,0,1,2,0,0
442,9,153,497.0,7.386864586263254,40,0,0,555,414,0,0,1,2,0,0,1,2,0,0
443,9,153,543.0,7.068513236835829,46,0,0,555,414,0,0,1,2,0,0,1,2,0,0
444,9,154,590.0,6.452377331708206,48,1,0,556,414,0,0,1,2,0,0,1,2,0,0
445,9,162,643.0,5.3939530359082655,64,11,3,567,417,0,0,1,2,0,0,1,2,0,0
446,9,159,700.0,4.87391887470173,57,0,3,567,420,0,0,1,2,0,0,1,2,0,0
447,9,159,763.0,4.523408928530299,63,0,0,567,420,0,0,1,2,0,0,1,2,0,0
448,9,159,832.0,4.290314711868772,69,0,0,567,420,0,0,1,2,0,0,1,2,0,0
449,9,160,908.0,3.9736737224277183,78,2,1,569,421,0,0,1,2,0,0,1,2,0,0
450,9,160,990.0,3.8090654560928656,82,0,0,569,421,0,0,1,2,0,0,1,2,0,0
451,9,160,1078.0,3.682479865075197,88,0,0,569,421,0,0,1,2,0,0,1,2,0,0
452,10,160,1170.0,3.633588140946073,92,0,0,569,421,1,1,0,3,1,1,0,3,1,1
453,10,161,1266.0,3.422657780896821,97,1,0,570,421,1,1,0,3,1,1,0,3,1,1
454,10,162,1368.0,3.3114640511953533,103,1,0,571,421,1,1,0,3,1,1,0,3,1,1
455,10,162,889.0,3.5165581208432903,87,0,0,571,421,1,2,0,0,1,2,0,0,1,2
456,10,162,617.0,3.8627729542000404,72,0,0,571,421,1,2,0,0,1,2,0,0,1,2
457,10,171,473.0,3.8203600511931457,73,11,2,582,423,1,2,0,0,1,2,0,0,1,2
458,10,171,367.0,4.34314697411098,54,0,0,582,423,1,2,0,0,1,2,0,0,1,2
459,10,171,282.0,4.971212092480835,46,1,1,583,424,1,2,0,0,1,2,0,0,1,2
460,10,170,223.0,5.9086877042830315,36,0,1,583,425,1,2,0,0,1,2,0,0,1,2
461,10,171,175.0,6.7660264789588895,31,1,0,584,425,1,2,0,0,1,2,0,0,1,2
462,10,170,136.0,7.64779352788308,23,0,1,584,426,1,2,0,0,1,2,0,0,1,2
463,10,170,102.0,8.402324864750364,18,0,0,584,426,1,2,0,0,1,2,0,0,1,2
464,10,171,67.0,8.995320346269889,13,1,0,585,426,1,2,0,0,1,2,0,0,1,2
465,10,172,45.0,9.454369033030643,9,1,0,586,426,1,2,0,0,1,2,0,0,1,2
466,10,172,45.0,10.019076080840517,7,0,0,586,426,1,2,0,0,1,2,0,0,1,2
467,10,172,43.0,10.410947706180515,6,0,0,586,426,1,2,0,0,1,2,0,0,1,2
468,10,172,49.0,10.746092344166803,6,0,0,586,426,1,2,0,0,1,2,0,0,1,2
469,10,180,55.0,10.26526078425842,17,11,3,597,429,1,2,0,0,1,2,0,0,1,2
470,10,179,61.0,10.407503384758177,7,1,2,598,431,1,2,0,0,1,2,0,0,1,2
471,10,178,67.0,10.612441766259204,6,0,1,598,432,1,2,0,0,1,2,0,0,1,2
472,10,177,74.0,10.727695358229083,7,0,1,598,433,1,2,0,0,1,2,0,0,1,2
473,10,178,82.0,10.819308202091175,9,1,0,599,433,1,2,0,0,1,2,0,0,1,2
474,10,178,90.0,10.855652260512185,8,0,0,599,433,1,2,0,0,1,2,0,0,1,2
475,10,179,100.0,10.958265580559406,11,1,0,600,433,1,2,0,0,1,2,0,0,1,2
476,10,179,111.0,11.04084670513771,11,0,0,600,433,1,2,0,0,1,2,0,0,1,2
477,10,180,122.0,10.979527629513363,12,1,0,601,433,1,2,0,0,1,2,0,0,1,2
478,10,180,133.0,11.032282075326028,11,0,0,601,433,1,2,0,0,1,2,0,0,1,2
479,10,180,145.0,10.949473590896998,12,0,0,601,433,1,2,0,0,1,2,0,0,1,2
480,10,181,157.0,10.715522126585942,13,1,0,602,433,1,2,0,0,1,2,0,0,1,2
481,10,186,169.0,9.70910329231417,23,11,6,613,439,1,2,0,0,1,2,0,0,1,2
482,10,182,181.0,9.408606633793655,12,0,4,613,443,1,2,0,0,1,2,0,0,1,2
483,10,178,196.0,9.126453893520054,15,0,4,613,447,1,2,0,0,1,2,0,0,1,2
484,10,172,217.0,8.935008863690001,21,0,6,613,453,1,2,0,0,1,2,0,0,1,2
485,10,170,245.0,8.600708987831307,30,2,4,615,457,1,2,0,0,1,2,0,0,1,2
486,10,166,275.0,8.40775861793912,30,0,4,615,461,1,2,0,0,1,2,0,0,1,2
487,10,165,308.0,8.137890480658019,33,0,1,615,462,1,2,0,0,1,2,0,0,1,2
488,10,164,343.0,7.837324598036785,35,0,1,615,463,1,2,0,0,1,2,0,0,1,2
489,10,163,384.0,7.412597319978243,42,1,2,616,465,1,2,0,0,1,2,0,0,1,2
490,10,162,429.0,7.05050542765703,46,1,2,617,467,1,2,0,0,1,2,0,0,1,2
491,10,161,479.0,6.807882550549146,50,0,1,617,468,1,2,0,0,1,2,0,0,1,2
492,10,158,531.0,6.30893266892615,52,0,3,617,471,1,2,0,0,1,2,0,0,1,2
493,10,167,588.0,5.622813751802553,68,11,2,628,473,1,2,0,0,1,2,0,0,1,2
494,10,163,649.0,5.239289950636546,61,0,4,628,477,1,2,0,0,1,2,0,0,1,2
495,10,162,714.0,4.87061977209417,66,1,2,629,479,1,2,0,0,1,2,0,0,1,2
496,10,159,786.0,4.672758677289804,72,0,3,629,482,1,2,0,0,1,2,0,0,1,2
497,11,159,865.0,4.592049436709286,80,1,1,630,483,0,3,1,1,0,3,1,1,0,3
498,11,154,947.0,4.4116989397742925,82,0,5,630,488,0,3,1,1,0,3,1,1,0,3
499,11,152,1034.0,4.352622099780097,87,0,2,630,490,0,3,1,1,0,3,1,1,0,3
500,11,151,589.0,4.4934055519136615,70,1,2,631,492,0,0,1,2,0,0,1,2,0,0
501,11,151,403.0,4.858562373961806,55,1,1,632,493,0,0,1,2,0,0,1,2,0,0
502,11,150,345.0,5.327131510172966,46,0,1,632,494,0,0,1,2,0,0,1,2,0,0
503,11,149,286.0,5.923003624599143,39,0,1,632,495,0,0,1,2,0,0,1,2,0,0
504,11,149,231.0,6.59098283688899,35,0,0,632,495,0,0,1,2,0,0,1,2,0,0
505,11,159,175.0,6.657811023576091,38,11,1,643,496,0,0,1,2,0,0,1,2,0,0
506,11,158,122.0,7.289135684787483,21,1,2,644,498,0,0,1,2,0,0,1,2,0,0
507,11,157,77.0,7.91023516615569,14,0,1,644,499,0,0,1,2,0,0,1,2,0,0
508,11,157,48.0,8.459816691930852,12,0,0,644,499,0,0,1,2,0,0,1,2,0,0
509,11,157,36.0,8.866767911727262,9,1,1,645,500,0,0,1,2,0,0,1,2,0,0
510,11,157,30.0,9.37017565805966,8,0,0,645,500,0,0,1,2,0,0,1,2,0,0
511,11,158,32.0,9.798636551239488,10,1,0,646,500,0,0,1,2,0,0,1,2,0,0
512,11,157,42.0,10.230043751172863,10,0,1,646,501,0,0,1,2,0,0,1,2,0,0
513,11,158,52.0,10.473282181378451,11,1,0,647,501,0,0,1,2,0,0,1,2,0,0
514,11,158,62.0,10.662955201494619,10,0,0,647,501,0,0,1,2,0,0,1,2,0,0
515,11,158,72.0,10.833242237737519,10,0,0,647,501,0,0,1,2,0,0,1,2,0,0
516,11,159,83.0,10.895739935565635,12,1,0,648,501,0,0,1,2,0,0,1,2,0,0
517,11,168,94.0,10.199329099477776,22,11,2,659,503,0,0,1,2,0,0,1,2,0,0
518,11,167,105.0,10.360089540892158,11,0,1,659,504,0,0,1,2,0,0,1,2,0,0
519,11,167,117.0,10.37017617631601,12,0,0,659,504,0,0,1,2,0,0,1,2,0,0
520,11,165,131.0,10.337400990613942,14,0,2,659,506,0,0,1,2,0,0,1,2,0,0
521,11,167,146.0,10.268273556209131,17,2,0,661,506,0,0,1,2,0,0,1,2,0,0
522,11,167,163.0,10.446300993717623,17,0,0,661,506,0,0,1,2,0,0,1,2,0,0
523,11,167,181.0,10.467873406655618,18,0,0,661,506,0,0,1,2,0,0,1,2,0,0
524,11,167,200.0,10.383034759810808,19,0,0,661,506,0,0,1,2,0,0,1,2,0,0
525,11,168,219.0,10.021009375651406,20,1,0,662,506,0,0,1,2,0,0,1,2,0,0
526,11,162,239.0,9.523682132551796,21,1,7,663,513,0,0,1,2,0,0,1,2,0,0
527,11,159,261.0,9.06292759909431,22,0,3,663,516,0,0,1,2,0,0,1,2,0,0
528,11,153,289.0,8.668415432288056,28,0,6,663,522,0,0,1,2,0,0,1,2,0,0
529,11,161,319.0,7.7195286904292155,41,11,3,674,525,0,0,1,2,0,0,1,2,0,0
530,11,156,356.0,7.297525669201184,37,0,5,674,530,0,0,1,2,0,0,1,2,0,0
531,11,156,396.0,6.883223979084805,41,1,1,675,531,0,0,1,2,0,0,1,2,0,0
532,11,155,440.0,6.669542633596075,44,0,1,675,532,0,0,1,2,0,0,1,2,0,0
533,11,154,488.0,6.315523814718219,49,1,2,676,534,0,0,1,2,0,0,1,2,0,0
534,11,153,541.0,6.099128272159732,53,0,1,676,535,0,0,1,2,0,0,1,2,0,0
535,11,153,596.0,5.812301306123452,55,0,0,676,535,0,0,1,2,0,0,1,2,0,0
536,11,154,657.0,5.471900420585684,62,1,0,677,535,0,0,1,2,0,0,1,2,0,0
537,11,155,721.0,5.099526952745395,65,1,0,678,535,0,0,1,2,0,0,1,2,0,0
538,11,155,788.0,4.816027114198785,67,0,0,678,535,0,0,1,2,0,0,1,2,0,0
539,11,155,861.0,4.522955531079665,73,0,0,678,535,0,0,1,2,0,0,1,2,0,0
540,11,154,939.0,4.06300599919018,78,0,1,678,536,0,0,1,2,0,0,1,2,0,0
541,11,164,1022.0,3.4868780378212705,94,11,1,689,537,0,0,1,2,0,0,1,2,0,0
542,12,163,1109.0,3.1780152104779056,88,1,2,690,539,1,1,0,3,1,1,0,3,1,1
543,12,162,1201.0,2.960033777241242,92,0,1,690,540,1,1,0,3,1,1,0,3,1,1
544,12,161,1300.0,2.9054177499078824,99,0,1,690,541,1,1,0,3,1,1,0,3,1,1
545,12,162,865.0,3.0444182723975466,85,1,0,691,541,1,2,0,0,1,2,0,0,1,2
546,12,162,622.0,3.474824842628243,69,0,0,691,541,1,2,0,0,1,2,0,0,1,2
547,12,163,477.0,4.065996158398441,62,1,0,692,541,1,2,0,0,1,2,0,0,1,2
548,12,163,365.0,4.727670191270186,54,0,0,692,541,1,2,0,0,1,2,0,0,1,2
549,12,163,279.0,5.419924405965452,45,1,1,693,542,1,2,0,0,1,2,0,0,1,2
550,12,163,215.0,6.224526950521282,36,0,0,693,542,1,2,0,0,1,2,0,0,1,2
551,12,163,165.0,7.009092520095176,26,0,0,693,542,1,2,0,0,1,2,0,0,1,2
552,12,164,126.0,7.695385391555308,20,1,0,694,542,1,2,0,0,1,2,0,0,1,2
553,12,174,84.0,7.830197314222665,24,11,1,705,543,1,2,0,0,1,2,0,0,1,2
554,12,173,55.0,8.433646720141228,8,0,1,705,544,1,2,0,0,1,2,0,0,1,2
555,12,173,35.0,8.990124179405761,4,0,0,705,544,1,2,0,0,1,2,0,0,1,2
556,12,173,28.0,9.530936312330594,3,0,0,705,544,1,2,0,0,1,2,0,0,1,2
557,12,174,33.0,9.919120762037524,7,2,1,707,545,1,2,0,0,1,2,0,0,1,2
558,12,173,39.0,10.426631571684162,6,0,1,707,546,1,2,0,0,1,2,0,0,1,2
559,12,172,46.0,10.831414823228585,7,0,1,707,547,1,2,0,0,1,2,0,0,1,2
560,12,172,54.0,10.983943310022289,8,0,0,707,547,1,2,0,0,1,2,0,0,1,2
561,12,173,62.0,11.129015691013256,9,1,0,708,547,1,2,0,0,1,2,0,0,1,2
562,12,173,70.0,11.134717140952878,9,1,1,709,548,1,2,0,0,1,2,0,0,1,2
563,12,173,79.0,11.174959672264235,9,0,0,709,548,1,2,0,0,1,2,0,0,1,2
564,12,173,88.0,11.199303146734506,9,0,0,709,548,1,2,0,0,1,2,0,0,1,2
565,12,183,97.0,10.508866962630497,20,11,1,720,549,1,2,0,0,1,2,0,0,1,2
566,12,181,106.0,10.494209085659186,9,0,2,720,551,1,2,0,0,1,2,0,0,1,2
567,12,182,115.0,10.533019973188614,10,1,0,721,551,1,2,0,0,1,2,0,0,1,2
568,12,182,125.0,10.626453103725998,10,0,0,721,551,1,2,0,0,1,2,0,0,1,2
569,12,183,138.0,10.590229913570054,14,1,0,722,551,1,2,0,0,1,2,0,0,1,2
570,12,183,152.0,10.562756912375763,14,0,0,722,551,1,2,0,0,1,2,0,0,1,2
